;ZnPENT_15mJ_211us_5ms_25Jul19_2.sgd;ZnPENT_15mJ_211us_5ms_25Jul19_2.sgd;ZnPENT_15mJ_211us_5ms_25Jul19_2.sgd;ZnPENT_15mJ_211us_5ms_25Jul19_2.sgd;ZnPENT_15mJ_211us_5ms_25Jul19_2.sgd;ZnPENT_15mJ_211us_5ms_25Jul19_2.sgd;ZnPENT_15mJ_211us_5ms_25Jul19_2.sgd;ZnPENT_15mJ_211us_5ms_25Jul19_2.sgd;ZnPENT_15mJ_211us_5ms_25Jul19_2.sgd;ZnPENT_15mJ_211us_5ms_25Jul19_2.sgd;ZnPENT_15mJ_211us_5ms_25Jul19_2.sgd;
541,916;33,116;619,48;603,11;622,5;672,22;636,83;582,2;713,28;613,65;571;702,01;
542,245;11,024;595,84;620,98;660,16;632,3;657,29;536,17;640,71;597,94;559,64;655,54;
542,575;41,433;654,95;569,18;627,19;648,72;666,75;615,5;596,24;624,72;628,28;751,13;
542,904;26,276;661,18;635,9;596,91;639,78;691,18;611,19;617,04;672,18;647,77;678,56;
543,233;9,9635;642,94;679,58;643,71;677,17;597,85;591,7;629,52;688,52;666,07;673,85;
543,562;38,547;632,13;619,24;604,51;716,68;663,31;586,53;617,79;673,13;643,39;624,04;
543,891;-4,9755;617,86;581,43;571,86;688,16;655,45;596;635,85;645,58;610,15;637,27;
544,220;-29,779;565,76;612,82;568,39;654,24;621,33;598,61;686,68;615,47;653,79;643,36;
544,549;68,248;589,56;654,66;598,03;662,2;626,15;578,42;666,52;656,64;623,66;678,48;
544,878;40,59;551,33;638,15;669,05;662,79;649,7;588,02;649,31;673,13;598,66;666,18;
545,207;34,095;602,1;650,37;695,82;708,01;645,63;561,09;675,46;655,63;571;695,82;
545,536;48,68;671,83;682,05;647,1;723,66;680,58;573,33;659,76;606,65;617,33;647,94;
545,865;33,443;646,53;729,67;652,08;708,82;709,99;602,37;670,3;615,08;676,93;675,55;
546,194;54,516;656,46;745,74;670,95;727,73;722,42;606,26;709,68;709,18;661,48;729,63;
546,523;101,18;672,37;717,18;646,74;722,06;680,76;624,58;679,24;694,97;666,86;703,34;
546,852;104,25;664;719,99;655,4;662,94;660,91;620,55;653,19;641,38;656,12;673,52;
547,181;70,715;638,46;670,28;660,32;659,79;685,86;589,41;660,48;630,1;647,24;661,75;
547,510;27,388;589,89;636,12;619,39;673,43;666,88;575;658,49;621;622,32;645,45;
547,839;42,578;584,32;679,91;619,12;674,91;642,9;576,9;644,44;633,56;607,57;685,24;
548,168;57,23;617,99;641,39;606,56;655,41;627,9;583,71;643,53;654,89;651,31;677,75;
548,497;11,985;626,32;643,2;601,94;603,54;603,44;591,12;671,35;648,42;652,98;626,58;
548,826;12,761;638,02;688,24;662,37;607,06;616,89;605,65;654,77;635,82;627,04;650,15;
549,155;45,806;627,14;623,79;619,63;612,16;671,13;634,66;620,58;619,76;623,89;644,52;
549,484;54,459;591,41;629,68;583,26;630,04;666,86;607,09;653,08;629,97;606,15;658,19;
549,813;40,631;620,52;665,52;667,77;677,08;598,75;538,49;670,4;677,79;572,17;664,89;
550,142;37,897;622,21;663;648,14;651,85;616,21;570,17;631,57;626,69;598,87;651,44;
550,471;23,054;628,67;663;587,89;679,83;640,92;600,34;603,93;636,89;643,94;693,73;
550,800;11,014;614,42;664,88;652,15;722,34;659,67;595,44;633,88;671,3;620,75;641,77;
551,129;50,647;577,24;675,18;682,88;663,06;623,06;593,18;638,29;653,24;540,24;609,65;
551,459;75,657;554,23;673,76;652,19;645,26;630,31;602,33;639;676,42;618,57;674,9;
551,788;45,656;578,01;655,38;652,61;630,6;669,28;607,96;664,41;713,66;666,71;668,92;
552,117;73,151;599,62;709,1;701,01;664,29;656,58;580,52;719,91;696,15;642,33;674,99;
552,446;31,587;608,49;669,49;660,93;656,1;593,46;606,86;677,37;683,07;684,37;724,1;
552,775;78,359;703,9;705,33;729,32;696,42;566,85;637,14;719,94;736,65;737,79;716,95;
553,104;44,547;628,74;657,41;669,93;719,65;590,85;600,03;687,14;766,23;731,54;699,26;
553,433;47,983;654,09;717,25;701,33;741,72;537,1;642,87;739,93;716,04;713,7;809,79;
553,762;58,374;659,46;712,9;698,64;728,05;700,13;621,11;677,38;742,71;661,37;761,24;
554,091;82,01;569,4;816,81;668,69;736,11;689,04;563,6;764,03;693,45;695,03;698,98;
554,420;30,578;586,05;727,95;637,81;678,19;645,83;608,67;775,07;732,63;702,06;762,61;
554,749;55,949;639,5;744,99;629,17;759,84;625,39;605,73;747,49;742,67;649,77;876,06;
555,078;10,273;595,79;747,41;647,66;733,77;607,45;603,57;712,07;707,42;698,14;725,86;
555,407;-44,826;618,57;651,77;731,82;678,89;713,75;608,55;709,7;691,2;698,19;736,15;
555,736;63,775;611;699,49;689,67;675,04;654,56;566,72;651,39;763,34;663,44;721,32;
556,065;29,866;611,44;657,8;598,97;621,3;615,99;613,71;661,77;690,39;595,33;730,03;
556,394;22,012;636,96;646,02;655,92;638,97;673,91;597,02;648,02;712,97;731,8;732;
556,723;49,449;613,47;647,96;686,39;704,68;685,76;595,04;625,45;656,14;613,38;687,89;
557,052;-48,152;622,62;655,7;631,19;676,17;575,34;611,36;586,51;646,34;655,26;629,26;
557,381;11,252;698,52;694,71;679,98;727,87;688,06;628,99;703,95;646;707,98;681,76;
557,710;-12,775;678,93;678,48;542,27;615,27;629,27;579,08;644,34;658,04;623,05;641,49;
558,039;63,068;539,93;685,17;631,76;662,28;676,65;641,27;642,63;664,45;646,86;702,45;
558,368;71;630,99;682,44;640,22;597,71;682,89;655,12;698,16;724,61;629,54;734,8;
558,697;28,28;690,21;648;682,72;647,41;683,87;604,56;650,07;655,28;667,1;736,26;
559,026;57,006;625,28;650,68;665,95;615,87;622,53;622,61;642;694,38;628,6;636,1;
559,355;31,229;677,38;703;623,54;690,1;631,23;640,38;723,1;682,1;692,07;730,2;
559,684;-7,7236;580,38;660,64;593,91;670;705,36;586,55;680,92;719,72;653,64;759,36;
560,013;16,207;602,41;612,99;669,82;650;636,98;602,01;642,39;716,2;675,61;781;
560,342;-26,851;629,65;695,53;672,01;650,91;597,22;598,05;694,67;720,04;643,32;768,01;
560,672;43,87;687,52;624,66;619,6;692,52;641,7;556,77;698;720,47;678,64;717,89;
561,001;19,22;593,48;598,73;595,29;654,22;620,41;595,03;696,99;695,36;671,34;691,3;
561,330;28,974;542,88;575,94;640,85;585,24;693,3;617,83;665,19;644,72;644,32;713,25;
561,659;11,257;586,37;544,95;630,55;656,34;697,26;541,04;635,22;634,69;658,34;689,57;
561,988;54,105;620,57;579,7;623,86;643,06;620,1;597,79;646,73;607,17;620,52;648,25;
562,317;24,598;571,57;630,09;638,84;574,36;615,33;619,42;652,3;646,73;572,96;656,96;
562,646;26,653;544,34;647,63;604,84;621,13;657,29;657,09;643,76;596,94;612,67;665,02;
562,975;3,835;587,57;584,92;614,76;617,27;662,75;594,5;604,76;613,75;647,69;646,06;
563,304;12,29;633,81;547,75;608,32;621,17;660,12;575,91;530,16;645;638,29;619,17;
563,633;18,49;613,08;571,23;623,68;636,39;590,52;616,41;544,86;623,19;611,22;634,44;
563,962;23,356;616,3;598,77;657,12;610,7;573,42;620,41;614,24;634,89;601,94;613,93;
564,291;22,866;585,48;592,73;668,71;625,54;640,24;591,31;662,12;627,88;619,41;630,81;
564,620;4,9331;609,31;616,86;658,93;672,13;647,33;595,47;690,17;586,87;617,17;656,36;
564,949;15,83;618,88;599,98;613,02;637,48;623,93;599,67;656,59;612,95;613,5;623,13;
565,278;-3,8209;599,52;631,01;600,19;646,45;654,12;581,74;653,23;630,26;608,59;632,71;
565,607;-2,9044;605,48;671,43;591,93;715,55;658,93;562,97;633,86;615,01;606,52;672,52;
565,936;92,032;618,33;649,42;601,34;649,76;621,93;571,33;594,13;587,05;615,48;678,58;
566,265;92,504;621,32;666,01;585,78;609,02;590,73;582,26;582,66;597,82;606,66;638,65;
566,594;6,0609;594,6;715,72;589,75;715,36;577,74;594,28;579,83;647,65;626,58;621,18;
566,923;-45,592;613,94;767,81;656,89;723,82;605,89;630,05;635,81;667,62;638,06;677,51;
567,252;-21,654;619,35;777,02;694,15;651,51;658,58;582,77;693,42;691,02;584,07;681,1;
567,581;33,802;596,52;758,06;712,07;647,2;667,34;544,81;726,59;714,65;583,47;646,17;
567,910;2,7671;631,76;759,81;640,86;694,39;681,15;627,48;719,86;714,52;640,62;676,05;
568,239;34,161;632,53;768,71;674,46;719,5;737,24;642,16;701,36;651,38;631,42;682,25;
568,568;-14,062;614,9;701,63;675,04;639,18;657,73;631,76;676,26;645,94;589,39;633,1;
568,897;-7,5871;613,79;652,99;628,5;665,32;639,23;614,36;624,5;587,41;641,49;619,36;
569,226;53,077;604,02;669,4;622,54;677,39;669,7;505,87;609,47;599,23;675,75;628,71;
569,555;67,965;630,78;661,02;679,45;703,92;689,22;563,78;655,03;663,44;655,53;660,11;
569,885;42,599;611,53;586,38;646,15;704,6;676,62;541,45;654,72;667,02;622,93;662,47;
570,214;5,6397;615,21;623;581,21;668,95;652,38;579,13;640,83;668,14;617,94;667,71;
570,543;12,501;652,11;583,4;588,57;663,3;634,69;595,13;675,78;697,21;564,53;651,47;
570,872;32,043;619,82;598,63;618;648,14;627,47;586,12;623,51;641,36;633,17;642,51;
571,201;-33,942;582,18;589,33;612,06;639,21;690,28;634,85;607,97;684,55;603,61;604,85;
571,530;4,5919;610,43;570,63;581,21;664,47;623,05;660,88;614,12;591,76;613,29;636,73;
571,859;37,144;578,5;584,1;554,1;570,46;638,18;635,15;587,04;610,25;603,36;652,64;
572,188;27,076;611,54;667,14;595,84;654,33;607,09;576,81;560,18;661,84;621,36;667,36;
572,517;47,068;608,65;641,13;605,75;620,93;674,48;583,62;596,44;657,37;588,31;626,03;
572,846;66,238;630,72;628,54;660,25;590,69;639,3;590,12;645,57;637,16;592,65;594,65;
573,175;30,857;596,12;582,6;598,53;556,75;626,84;531,46;594,37;645,79;577,52;659,66;
573,504;0,45358;604,9;622,35;579,29;623,9;674,34;544,63;544,52;652,86;635,09;655,95;
573,833;-48,206;602,74;651,31;588,64;606,92;682,57;561,26;642,5;657,68;621,51;646,71;
574,162;-3,0585;588,94;621,63;663,05;638,05;631,63;577,63;625,19;621,45;669,29;651,36;
574,491;11,092;602,91;645,63;619,65;593,86;640,45;602,83;625,51;653,8;597,8;597;
574,820;12,94;602,05;636,18;633,03;591,24;630,85;617,61;576,24;569,72;574,23;596,34;
575,149;11,31;635,73;577,36;633,66;598,97;690,93;540,44;647,17;657,74;614,12;575,36;
575,478;33,936;616,06;603,93;609,07;597,01;686,01;572,91;513,38;639,05;622,98;601,93;
575,807;14,384;591,48;582,42;630,58;582,29;609,5;575,94;565,96;588,98;537,67;633,39;
576,136;62,227;562,06;609,01;622,32;549,21;597,39;543,21;617,16;564,85;690,33;621,46;
576,465;31,758;643,5;557,84;622,95;621,02;708,9;578,03;615,21;674;616,34;592,55;
576,794;24,407;618,17;614,66;606,22;607,29;742,03;577,2;707,29;650,17;614,8;647,86;
577,123;12,093;609,59;585,11;654,46;627,98;600,2;567,84;612,33;613,19;657,13;595,21;
577,452;88,402;616,2;607,2;623,9;585;691,4;586,8;657;612,7;593,5;654,8;
577,781;51,934;554,26;610,88;582;618,88;687,09;627,88;649,75;613,88;588,65;639,91;
578,110;50,339;644,93;601,45;590,02;657,85;694,55;634,74;680,11;590,57;664,5;667,37;
578,439;92,732;594,42;617,89;545,16;642,56;667,04;602,64;608,35;611,7;622,34;584,28;
578,768;49,857;590,52;656,94;629,76;623,12;618,54;630,43;625,09;622,69;658,13;663,44;
579,098;43,278;577,25;622,2;580,8;633,11;634,59;592,75;603,96;559,26;607,17;632,83;
579,427;27,119;651,97;589,69;624,68;619,12;603,83;606,31;651,86;602,07;615,7;646,92;
579,756;5,6665;601,67;601,33;589,36;622,88;632,03;621,45;649,24;620,73;580,03;646,7;
580,085;38,833;626,24;653,1;545,89;618,05;614,2;590,03;651,18;664,47;589,07;640,37;
580,414;12,188;569,43;632,97;633,04;588,78;603,73;594,37;618,97;574,91;611,64;642,78;
580,743;16,291;558,85;622,74;641,05;598,51;640,02;576,79;653,91;596,06;639,21;615,86;
581,072;8,2319;609,38;596,19;622,13;622,39;611,7;563,93;605,51;609,93;643,38;582,09;
581,401;8,672;612,82;553,39;561,28;582,21;638,54;572,63;591,63;590,98;607,26;632,56;
581,730;27,637;626,41;604,47;540,08;585,88;666,4;651,17;595,31;627,67;634,59;624,42;
582,059;19,413;618,74;617,41;568,79;583,12;663,55;623,69;593,64;598,88;655,71;628,3;
582,388;-3,2252;600,41;601,39;568,1;561,77;640,8;577,79;606,24;569,38;623,9;637,66;
582,717;12,913;638,95;617,04;632,09;612,81;598,68;578,69;587,79;591,21;590,2;639,94;
583,046;26,631;632,72;615,38;587,74;639,95;586,68;612,38;633,29;581,66;632,09;641;
583,375;17,77;590,39;613,54;545,15;639,46;640,46;619,15;629,23;620,92;642,92;637,92;
583,704;3,6032;587;601,41;583,79;575,62;655,21;574,01;591,8;626,41;605,21;599,41;
584,033;42,997;566,95;583,99;557,91;582,26;636,99;567,87;568,39;579,95;596,18;624,67;
584,362;94,342;575,44;586,4;541,77;645,31;637,12;603,62;548,33;600,39;611,1;617,33;
584,691;45,35;609,18;598,09;619,1;659,91;643,77;605,61;601,88;607,75;640,69;628,17;
585,020;-7,0762;605,01;635,82;624,26;592,04;640,62;599,92;638,09;609,45;593,35;647,93;
585,349;6,1171;582,54;653,54;612,71;588,72;663,71;606,05;632,23;609,22;599,22;656,44;
585,678;5,8029;584,17;600,86;624,8;632,97;669,2;575,53;653,24;619,9;615,39;664,33;
586,007;17,611;607,31;561,95;617,91;642,32;663,29;597,18;654,73;612,53;589,29;649,06;
586,336;25,826;601,4;547,83;619,71;614,4;652,19;648,14;654,31;611,87;634,49;634,98;
586,665;36,098;617,49;598,28;626,08;601,95;634,24;625,14;638,13;628,22;665,31;619,38;
586,994;57,939;651,07;630,31;622,03;598,24;648,57;593,96;605,47;612,49;625,26;592,11;
587,323;46,453;608,49;584,67;630,78;575,33;660,34;590,91;614,88;610,48;599,56;617,66;
587,652;11,013;581,16;609,83;606,69;645,41;657,09;590,84;600,01;602,75;643,58;667,01;
587,982;-9,2665;595,78;603,95;584,65;651,24;613,3;584,42;588,06;598,14;651,73;659,08;
588,311;40,522;580,66;620,87;663,13;621,17;588,91;577,38;617,02;588,85;614,88;677,79;
588,640;31,658;608,74;679,14;612,54;662,14;632,54;581,45;615,34;636,28;629,85;670,03;
588,969;37,766;669,23;666,73;590,84;642,7;643,33;612,68;616,47;690,05;635,64;660,97;
589,298;49,778;625,23;637,7;635,06;632,85;596,66;590,35;644,93;707,05;587,3;609,9;
589,627;30,039;607,46;618,9;654,12;606,74;616,26;622,9;648,48;687,59;620,68;616,05;
589,956;35,976;676,74;620,89;588,03;644,85;649,89;641,11;679,85;675,36;597,47;626,3;
590,285;56,515;633,49;611,02;620,49;653,48;629,33;623,36;673,33;626,36;610,45;607,87;
590,614;37,481;633,33;627,74;618,64;624,7;610,02;543,51;591,2;618,36;602,24;638,86;
590,943;0,14047;634,97;611,57;606,07;645,23;599,74;559,82;580,34;642,17;658,57;588,56;
591,272;4,2311;677,89;586,54;617,09;618,05;662;584,88;597,39;654,33;624,69;605,68;
591,601;-1,9526;690,04;600,81;623,61;627,76;652,95;614,28;614,14;616,57;606,38;592,72;
591,930;6,1712;608,12;622,16;594,81;597,15;635,17;585,5;551,28;637,97;597,11;602,73;
592,259;32,884;610,96;650,03;654,37;571,35;655,41;574,28;592,22;620,55;592,75;581,31;
592,588;8,3562;596,32;621,6;560,39;651,92;596,84;668,06;624,23;625,85;583,92;614,82;
592,917;81,906;553,62;577,86;679,59;633,74;645,1;649,58;665,66;594,16;584,43;637,02;
593,246;17,792;573,56;635,8;587,2;619,08;642,98;597,87;613,25;605,82;645,33;622,05;
593,575;49,538;635,19;646,86;571,62;578,52;656,92;580,32;570,33;621,63;555,07;597,73;
593,904;87,097;619,82;599,5;595,54;607,13;676,82;600,23;606,14;657,77;582,63;632,59;
594,233;50,144;591,39;585,24;616,78;623,1;660,56;604,34;609,81;641,46;621,39;642,29;
594,562;11,754;619,03;560,44;613,58;596,29;643,64;586,58;632,9;581,39;686,75;605,48;
594,891;42,255;588,24;642,91;658,88;611,66;646,02;653,44;654,67;596,82;660,27;698,21;
595,220;36,653;610,31;676,43;640,76;658,26;611,25;612,46;633,57;630,06;582,32;667,77;
595,549;53,933;613,81;619,77;557,61;666,41;549,94;645,83;651,22;588,46;552,42;629,94;
595,878;22,495;610,3;576,76;584,76;574,86;640,41;545,91;642,01;649,09;576,51;630,45;
596,207;-5,6015;595,88;648,47;655,28;645,5;717,37;617,07;679,02;578,41;643,07;656,22;
596,536;4,1939;567,9;660,3;634,91;580,09;541,78;540,2;653,09;665,71;644,13;610,11;
596,865;-31,575;652,91;628,56;585,51;628,8;578,03;593,58;656,5;518,77;605,27;659,87;
597,195;21,654;642,07;573,36;524,4;604,16;707,16;541,34;594,4;615,37;638,78;644,1;
597,524;10,244;656,7;700,36;679,77;600,08;652,16;700,69;659,64;546,44;609,61;641,06;
597,853;34,135;584,59;638,32;618,32;582,62;541,91;507,06;592,46;636,71;612,86;611,07;
598,182;63,555;546,78;579,84;621,71;608,65;653,17;569,48;550,02;564,81;654,88;622,37;
598,511;65,938;662,2;561,06;622,94;643,75;647,75;578,63;637,07;645,38;618,56;649,25;
598,840;46,603;613,66;631,12;642,4;598,89;613,75;657,51;642,08;662,08;641,86;595,58;
599,169;-0,48674;637,2;704,32;654,92;594,09;617,37;549,37;606,52;602,96;596,69;578,26;
599,498;19,192;615,81;632,15;634,5;576,08;669,97;624,91;621,82;616,71;592,9;597,61;
599,827;-22,096;615,65;576,26;627,59;622,51;681,29;638,53;669,86;675,44;611,52;659,97;
600,156;59,699;604,71;652,49;563,61;598,61;675,05;562,59;683,81;645,66;612,26;635;
600,485;27,715;608,98;645,35;632,61;593,15;687,67;604,83;674,75;645,13;643,61;662,47;
600,814;51,952;647;631,91;555,19;568,62;653;561,87;644,41;621,62;653,2;559,53;
601,143;-15,614;607,68;594,43;627,33;596,26;660,89;596,66;682,84;607,9;561,36;621,71;
601,472;-7,4073;568,71;626,86;650,88;627,41;654,24;605,19;593,56;625,53;645,32;668,29;
601,801;15,597;617,19;584,81;547,22;668,19;598,41;506,62;615,79;577,21;592,22;666,2;
602,130;34,155;668,75;619,18;587,06;626,67;609,38;554,35;615,2;626,91;659,5;592,44;
602,459;3,2268;614,86;581,77;535,45;564,32;675,5;553,91;573,36;623,14;598,77;609,32;
602,788;50,705;599,8;611,8;556;624,41;659,59;551,04;625,02;573,72;714,47;679,22;
603,117;-21,967;583,85;661,79;633,87;609,23;667,64;597,48;614,43;621,89;632,99;656,24;
603,446;7,7811;618,28;630,79;650,87;609,91;613,22;613,73;606,2;612,24;567,3;592,94;
603,775;33,594;631,56;614,28;623,13;654,53;620,47;588,84;599,09;608,91;655,31;668,43;
604,104;78,733;587,97;608,36;610,88;685,52;615,78;615,68;600,23;595,78;639,39;638,7;
604,433;36,792;564,46;624,69;612,08;633,87;586,85;595,71;624,84;577,24;582,4;658,75;
604,762;49,378;599,34;621,46;619,11;586,95;608,91;609,87;615,99;600,51;600,95;673,21;
605,091;42,044;625,65;635,3;627,99;586,32;613,35;596,71;662,24;633,3;628,98;615,43;
605,420;105,32;600,64;650,87;646,66;636,01;633,44;577,78;676,3;633,87;616,73;622,57;
605,749;38,631;595,86;603,51;638,38;674,06;639,33;599,92;619,15;636,67;580,8;645,47;
606,078;19,932;631,41;610,05;626,5;660,1;646,27;639,66;628,55;664,78;609,81;682,42;
606,408;30,909;614,08;637,74;599,27;610,85;653,61;639,68;633,23;669,2;642,13;701,16;
606,737;35,788;638,16;639;625,56;610,78;624,63;585,04;627,99;607,25;628,02;679,02;
607,066;5,1267;644,96;605,34;621,16;635,38;605,59;535,65;626,72;589,35;597,82;613,4;
607,395;13,695;630,87;595,04;637,56;630,53;607,15;627,5;621,85;621,35;614,81;634,34;
607,724;38,198;622,35;631,46;602;649,46;620,89;695,91;647,34;614,27;642,6;614,8;
608,053;61,725;634,8;609,76;615,04;692,89;640,3;622,32;659,24;627,56;615,25;591,72;
608,382;38,635;622,07;569,72;597,98;665,03;630,36;572,28;643,45;606,57;625,35;624,76;
608,711;22,432;572;594,17;556,82;627,61;627;628,17;651,13;561,26;644,48;656,91;
609,040;31,299;562,21;616,95;574,49;615,25;650,21;612,41;628,37;546,84;614,18;677;
609,369;20;590,37;613,5;617,64;642,16;647,12;596,63;595,98;539,98;623,77;626,91;
609,698;24,348;598,3;604,3;600,16;642,94;601,08;610,63;576,29;607,7;623,01;605,47;
610,027;19,124;574,42;612,4;578,67;608,41;589,63;602,8;616,43;673,3;602,82;634,65;
610,356;-1,6078;595,52;607,29;612,07;594,29;605,31;624,31;646,91;639,63;601,73;617,82;
610,685;-0,096579;634,22;624,27;604,01;589,03;609,68;627,79;577,87;620,24;574,43;624,14;
611,014;16,865;632,19;632,72;625,05;616,84;604,65;631,6;598,1;653,13;569,08;642,62;
611,343;39,402;625,15;617,52;625,45;588,82;597,92;615,26;654,74;630,62;635,13;641,59;
611,672;67,779;596,23;642,03;594,65;560,92;613,9;601,53;605,78;605,38;677,84;635,39;
612,001;54,165;596,2;589,84;601,69;592,3;643,84;592,02;588,68;644,53;650,73;623,09;
612,330;25,303;624,49;580,11;612,92;595,2;658,47;606,27;650,04;611,28;641,27;623,38;
612,659;33,501;606,17;544,61;545,54;562,89;595,52;605,5;613,61;572,13;605,09;584,52;
612,988;49,503;584,5;567,43;553,21;588,93;637,86;596,79;586,72;557,36;631,22;632,78;
613,317;1,0341;614,35;595,89;571,03;585,28;604,4;568,79;582,03;577,3;589,93;666,83;
613,646;5,3265;591,29;635,98;590,39;611,91;664,06;584,7;648,59;605,69;582,01;640,38;
613,975;11,28;612,64;636,64;571,08;647,04;630,32;571,04;678,32;601,8;575,6;607;
614,304;12,154;602,84;586,77;604,47;582,62;633,24;596,46;620,93;634,54;583,61;615,92;
614,633;1,5049;606,26;572,8;564,26;561,43;608,86;600,81;611,79;643,16;601,09;614,45;
614,962;-2,9602;590,64;611,62;555,44;606,25;624,06;543,39;605,64;621,26;610,64;577,15;
615,291;22,833;603,5;571,65;609,06;662,13;620,1;541,9;567,15;617,17;629,1;598,1;
615,621;14,93;608,25;602,74;649,83;585,21;654,14;627,87;629,45;691,45;711,92;599,91;
615,950;8,2602;656,71;610,14;633,52;612,86;678,08;656,04;651,72;678,86;662,01;701,5;
616,279;4,3584;617,27;608,03;616,34;639,01;701,87;658,02;607,16;649,54;654,08;642,42;
616,608;10,12;633,88;537,12;592,57;623,55;656,78;670,43;605,32;641,23;630,44;637,34;
616,937;38,273;603,74;590,69;637,59;628,04;649,42;579,8;570,29;657,11;599,37;639,96;
617,266;8,1186;588,36;582,28;581,95;663,31;643,26;566,46;668,72;634,01;583,59;622,86;
617,595;43,779;588,84;633,37;610,66;605,2;607,9;625,62;607;621,61;600,26;685,78;
617,924;18,382;532,85;598,17;643,04;591,08;611,3;590,31;608,75;579,94;638,72;655,15;
618,253;1,771;616,14;633,6;682,6;596,8;703,05;646,29;609,68;567,06;622,01;620,77;
618,582;-11,4;577,25;548,53;596,17;672,4;653,53;591,73;586,94;621,28;681,76;639,38;
618,911;42,976;535,23;584,28;614,14;654,41;630,39;627,2;660,85;606,97;639,75;659,83;
619,240;73,766;580,64;637,06;613,85;572,27;607,24;636,57;595,07;603,84;628,56;639,09;
619,569;31,231;587,42;568,35;605,08;619,3;602;575,16;577,54;547,81;601,65;664,53;
619,898;29,789;602,58;621,56;596,03;549,35;609,98;653,73;610,05;595,75;576,73;592,41;
620,227;1,2639;575,76;658,98;583,6;595,37;668,69;660,18;715,73;567,28;584,38;601,8;
620,556;-3,7479;608,39;638,52;626,51;675,18;570,22;657,09;644,97;644,17;598;653,45;
620,885;19,87;659,42;630,8;599,72;638,26;607,55;599,08;655,04;592,71;602,81;587,8;
621,214;-9,6857;522,46;603,06;621,74;576,8;615,63;572,6;639,26;640,49;664,23;559,09;
621,543;-23,379;628,59;634,58;600,59;624,46;627,28;569,48;594,55;601,24;604,24;579,1;
621,872;-69,102;618,53;583,93;593,4;652,91;656,26;640,15;603,37;645,57;649,02;623,65;
622,201;40,004;576,84;581,23;631,78;594,66;718,37;586,57;530,97;578,58;593,16;641,14;
622,530;-1,9767;570,43;549,59;579,01;623,01;648,83;526,81;616,29;646,34;599,62;604,27;
622,859;87,987;607,99;688,98;580;624;721,99;685,98;642;588,01;566;628;
623,188;29,68;649,52;563,46;630,41;595,33;705,2;570,35;641,01;663,12;569,95;625,03;
623,517;20,206;626,55;619,65;600,71;642,88;661,03;624,69;675,2;668,89;597,36;575,17;
623,846;2,614;542,93;630,66;577,78;637,24;578,87;583,5;591,97;638,09;650,16;581,73;
624,175;2,9545;642,13;590,91;629,5;626,5;647,59;595,36;613,82;523,41;585,18;586,77;
624,505;-46,995;539,46;576,74;586,72;584,49;617,04;625,24;679,14;678,36;600,87;573,79;
624,834;-39,745;646,74;622,61;628,75;639,8;601,95;672,68;710,04;597,57;671,92;615,88;
625,163;41,134;573,02;600,21;565,68;601,63;636,92;599,55;607;651,79;611,6;634,66;
625,492;67,107;567,82;656,23;615,5;699;589,96;690,36;725,38;649,72;635,12;612,34;
625,821;4,2715;610,25;660,2;614,71;633,48;620,06;547,17;608,54;629,22;621,82;592,02;
626,150;30,738;630,09;577,43;583,81;632,99;677,27;580,61;584,23;550,65;564,07;624,63;
626,479;18,338;587,27;605,59;606,31;623,48;579,64;580,86;578,62;603,26;554,37;636,89;
626,808;21,195;556,76;573,77;620,39;570,05;610,02;621,56;597,05;630,18;594,69;593,84;
627,137;64,746;525,64;608,18;638,24;659,46;582,8;542,51;605,98;614,19;560,82;586,15;
