;ZnRDX_15mJ_211us_5ms_25Jul19_2.sgd;ZnRDX_15mJ_211us_5ms_25Jul19_2.sgd;ZnRDX_15mJ_211us_5ms_25Jul19_2.sgd;ZnRDX_15mJ_211us_5ms_25Jul19_2.sgd;ZnRDX_15mJ_211us_5ms_25Jul19_2.sgd;ZnRDX_15mJ_211us_5ms_25Jul19_2.sgd;ZnRDX_15mJ_211us_5ms_25Jul19_2.sgd;ZnRDX_15mJ_211us_5ms_25Jul19_2.sgd;ZnRDX_15mJ_211us_5ms_25Jul19_2.sgd;ZnRDX_15mJ_211us_5ms_25Jul19_2.sgd;ZnRDX_15mJ_211us_5ms_25Jul19_2.sgd;
Wavelength [nm];Intensity;intensity;intensity;intensity;intensity;intensity;intensity;intensity;intensity;intensity;intensity;
780,797;23,145;558,84;593,15;630,21;562,19;635,21;620,3;584,64;566,2;594,93;549,26;
781,126;-19,37;582,98;579,26;588,86;544,26;671,75;552,77;561,41;583,47;570,76;555;
781,455;61,56;529,89;591,39;632,08;534,08;612,64;559,95;608,97;549,41;576,03;601,4;
781,784;-6,2688;569,78;567,81;615,51;526,7;658,98;586,29;605,1;554;577,9;574,61;
782,113;30,371;526,91;525,07;575,8;624,91;549,76;617,13;567,7;580,41;501,78;591,87;
782,442;50,551;559,5;591,44;582,98;598,41;642,28;652,02;584,12;561,96;563,52;543,69;
782,771;55,689;589,75;657,03;611,67;584,85;598,5;619,95;610,9;594,13;520,19;560,21;
783,100;-29,546;550,16;556;526,59;636,07;578,19;573,3;602,77;570,03;567,14;551,77;
783,429;-20,06;576,07;598,63;569,7;576,24;551,68;541,87;657,32;626,13;623,51;628,83;
783,758;-38,848;655,5;607,67;561,66;595,63;625,61;576,86;610,91;664,97;577,85;542,32;
784,087;70,543;602,82;628,97;565,76;605,58;546,14;617,12;590,85;601,25;586,44;627,53;
784,416;-20,044;635,54;599,27;637,07;540,69;578,5;634,37;602,49;586,47;593,72;558,05;
784,745;41,866;513,99;610,59;614,82;616,46;580;544,92;607,84;504,64;532,01;606,34;
785,074;27,403;623,25;610,02;547,61;569,21;615,15;537,12;622,64;602,56;526,09;536,73;
785,403;16,173;600,41;551,93;582,42;586,7;585,49;538,97;552,13;576,46;614,59;568,47;
785,732;6,0804;569,25;542,07;560,18;618,74;635,59;539,99;566,87;563,1;576,32;524,36;
786,061;31,982;535,02;647,98;629,99;629,99;544,01;573;573;537,01;575,01;574;
786,390;-69,503;641,74;549,78;594,33;555,93;613,01;588,67;568,36;609,03;622,76;562,34;
786,719;-8;609,42;645,04;634,81;669,7;613,3;669,5;612,11;613,05;593,31;603,61;
787,048;-9,2857;633,59;587,51;622,98;591,02;571,27;518,17;558,17;614,79;610,4;579,03;
787,377;-60,513;577,71;608,16;622,58;590,8;582,88;526,43;565,65;567,36;547,17;539,84;
787,706;-41,665;593,81;611,26;636,56;558,12;605,88;570,94;584,11;604,56;583,38;534,92;
788,035;57,626;475,94;570,39;554,41;630;529,95;616,51;565,05;524,12;613,9;538,23;
788,364;-5,9497;571,89;578,17;545,56;589,35;491,99;604,21;607,79;548,05;569,98;637,84;
788,694;24,593;571,97;581,92;587,74;563,18;530,44;563,18;651,58;579,05;524,65;597,15;
789,023;-15,96;600,59;596,25;584,74;576,31;603,13;634,71;616,34;544,01;588,93;530,21;
789,352;75,779;598,04;613,32;598,53;535,27;545,38;604,27;600,43;630,77;563,58;559,15;
789,681;-19,843;499,59;621,12;644,02;590,92;583;583,91;519,08;609,75;569,73;569,28;
790,010;45,048;626,79;553,79;587,35;561,89;585,58;575,09;549,3;546,34;570,67;544,48;
790,339;-15,633;632,06;566,23;533,56;580,51;606,96;589,7;543,11;619,81;594,53;569,91;
790,668;0,85848;618,21;544,08;584,74;589,28;598,84;550,51;553,77;535,73;526,01;594,35;
790,997;-8,5037;617,38;602,5;561,87;566,37;650,63;530,75;621,88;597,63;594,38;597,37;
791,326;77,892;505,5;526,59;563,64;607,48;550,09;580,81;587,02;569,54;544,61;587,57;
791,655;-2,2271;572,46;519,1;501,94;622,89;586,05;590,61;627,63;589,41;564,02;513,11;
791,984;88,833;534,55;573,29;570,52;574,86;537,79;550,27;562,78;611,66;547,25;551,66;
792,313;5,5096;573,64;591,98;558,51;544,24;602,24;606,88;577,45;602,15;578,89;565,47;
792,642;43,987;558,03;544,13;593,78;537,19;598,57;587,66;553,64;512,45;536,4;582,42;
792,971;34,566;573,68;579,63;570,87;557,22;612,17;528,92;605,82;565,38;558,21;567,73;
793,300;9,7112;598,69;525,68;582,07;581,35;564,04;573,68;599,97;594,25;540,1;622,59;
793,629;1,9468;591,44;589,99;645,85;508,21;621,49;607,5;573,89;581,23;555,26;516,68;
793,958;47,409;590,32;616,57;536,55;544,25;573,89;532,5;566,21;554,91;546,86;575,25;
794,287;28,298;609,93;580,7;564,35;555,56;591,13;580,09;606,27;601,96;565,26;570,98;
794,616;-48,223;610,23;593,99;577,23;568,34;586,09;576,02;615,55;585,13;589,77;536,8;
794,945;-14,471;619,44;576,76;595,94;572,82;534,97;614,57;594,16;602,4;582,7;569,94;
795,274;66,756;615,69;577,32;613,1;575,5;552,34;585,78;582,34;561,71;592,95;508,92;
795,603;-35,749;642,49;612,5;618,75;625,98;626,47;602,5;545,76;581,25;612,25;496,01;
795,932;-18,357;601,65;608,66;591,55;544,91;521,44;602,15;572,32;578,16;604,09;558,63;
796,261;7,6984;625,38;598,5;566,32;610,79;582,71;608,09;554,86;580,16;623,82;543,09;
796,590;16,036;547,71;591,5;548,35;640,15;557,57;565,01;610,52;544,08;612,57;531,73;
796,919;59,086;538,89;593,97;574,89;599,92;574,01;523,18;627,18;620,17;612,62;552,91;
797,248;31,356;565,85;598,55;600,96;572,08;587,91;599,83;582,65;550,49;584,43;573,81;
797,577;21,064;587,82;605,73;630,94;584,35;607,77;601,9;559,27;585,78;580,24;572,23;
797,907;36,847;576,96;547,16;624,32;598,47;604,37;569,05;538,79;527,97;551,54;576,9;
798,236;63,163;600,74;553,35;606,77;595,6;564,91;569,6;566,53;598,91;590,79;559,84;
798,565;46,823;584,44;558,37;555,59;584,24;538,97;559,58;633,48;590,24;592,4;500,91;
798,894;15,345;596,1;561;536,59;542,72;580,55;540,72;630,14;563,9;602,52;481;
799,223;54,921;548,9;581,35;545,33;553,59;507,15;556,97;533,22;560,34;578,19;522,33;
799,552;25,642;553,45;640,25;541,56;605,28;568,23;534,71;559,11;538,01;602,21;566,64;
799,881;21,15;547,13;625,11;584,05;570,97;559,79;558,02;558,91;581,56;628,01;582,35;
800,210;26,801;540,93;600,15;601,83;539,32;594,2;603,9;568,08;588,77;550,05;606,45;
800,539;31,13;546,24;591,02;558,03;587,73;557,97;566,73;614,18;553,69;516,22;592,43;
800,868;-5,6588;548,27;594,52;581,06;564,1;563,83;578,84;584,7;583,41;584,36;566,15;
801,197;22,379;529,65;545,58;575,93;561,65;560,97;599,24;567,17;556,72;535,93;575,93;
801,526;31,695;526,07;627,46;583,97;588,63;563,71;619,69;588,46;562,85;565,31;553,88;
801,855;-9,818;551,41;596,23;581,65;591,62;589,68;603,78;569,54;579,62;550,85;551,43;
802,184;-30,152;584,35;569,32;577,39;558,91;558,83;571,12;543,18;557,38;543,43;561,32;
802,513;31,892;589,16;547,85;638,91;540,9;557,31;559,09;581,46;527,61;554,45;605,69;
802,842;29,645;542,76;524,71;630,72;542,39;579,08;580,28;557;502,61;533,18;579,54;
803,171;8,7956;502,9;554,91;619,05;536,59;551,03;632,57;569,52;523,08;562,09;520,61;
803,500;17,847;563,45;590,27;562,26;531,91;551,13;594,62;557,34;593,64;615,21;533,67;
803,829;32,407;541,9;578,86;556,97;552,16;579,51;581,42;522,89;563,09;614,44;514,14;
804,158;30,879;491,4;551,6;615,03;559,2;576,92;596,01;545,12;567,14;583,09;534,88;
804,487;11,231;540,29;564,09;582,41;580,49;604,43;578,82;570,96;599,6;584,17;543,73;
804,816;37,736;598,16;595,42;554,26;607,58;602,16;601,89;581,84;574,32;597,37;544,21;
805,145;21,22;610,13;614,56;538,6;582,41;585,08;621,47;584,91;574,19;550,69;561,71;
805,474;-10,695;562,72;622,68;554,39;596,35;602,08;598,4;572,48;597,6;553,73;563,47;
805,803;5,3673;530,95;615,03;608,78;578,3;623,63;596,91;572,5;559,44;575;559,07;
806,132;14,273;528,36;583,52;610,11;564,78;606,71;590,04;572,63;520,66;556,25;575,87;
806,461;-15,851;541,16;540,31;598,47;575,42;586,69;605,54;545,47;532,16;587,75;581,84;
806,790;47,693;516,13;555,74;579,77;517,79;598,64;620,85;537,9;554,31;567,33;584,79;
807,120;71,365;548,86;571,19;537,97;521,84;584,39;565,36;536,59;533,98;560,03;565,97;
807,449;36,608;523,37;560,94;501,05;539,39;530,15;515,44;578,23;562,01;545,77;557,78;
807,778;-24,746;589,87;580,15;563,65;561,86;543,93;552,77;529,24;557,65;530,84;545,96;
808,107;8,4696;598,39;564,51;590,01;583,8;549,74;567,81;518,08;544,96;543,86;561,59;
808,436;-12,894;527,65;602,1;610,56;551,87;594,03;585,41;581,51;498,77;563,17;557,04;
808,765;-13,252;534,51;589,43;620,14;533,65;566,71;552,19;567,67;490,65;552,01;623,28;
809,094;7,3303;596,29;578,99;570,71;528,67;538;534,33;534,68;530,31;530,01;584,07;
809,423;42,853;618,65;538,28;598,78;533,45;534,94;567,11;569,98;557,19;559,21;562,96;
809,752;4,624;579,46;542,84;610,61;559,03;595,64;616,1;605,14;521,01;568,43;551,35;
810,081;19,862;500,46;599,76;590,31;521,44;584,84;596,33;536,47;492,21;529,33;588,86;
810,410;-29,086;502,42;626,11;620,24;559,27;598,56;556,13;582,17;527,79;607,09;586,97;
810,739;-43,73;541,43;544,55;611,18;567,84;569,14;543,11;572,86;538,95;553,34;572,23;
811,068;-38,267;556,4;574,31;552,88;532,68;599,92;563,26;624,44;564,86;554,65;575,86;
811,397;2,2041;566,19;623,8;530,53;549,55;614,77;602,27;599,86;557,13;538,96;547,47;
811,726;19,78;630,23;601,25;601,57;593,02;560,33;594,86;565,61;575,95;592,5;501,47;
812,055;37,112;563,3;582,56;558,25;602,47;549,14;566,75;555,4;568,66;527,07;552,15;
812,384;-14,85;544,79;594,8;623,66;609,01;565,02;569,35;539,2;549,98;533,71;558,54;
812,713;8,5122;556,48;632,98;576,88;550,15;584,01;580,69;526,31;536,52;545,37;534,45;
813,042;3,7625;582,26;635,58;609,33;558,86;655,37;557,34;544,85;521,97;566,05;569,9;
813,371;43,106;569,29;561,61;531,72;587,77;581,72;537,17;591,48;526,32;486,41;577,56;
813,700;33,199;623,58;549,95;567,93;546,8;619,58;584,33;556,45;570,9;539,6;601,75;
814,029;35,695;565,71;606,23;564,94;561,27;620,28;573,24;612,27;525,61;609,39;557,63;
814,358;10,692;578,31;619,55;628,2;580,43;593,39;544,39;620,76;542,16;615,76;571,76;
814,687;12,882;523,64;587,31;572,04;577,84;564,05;537,42;609,68;565,07;543,59;584,6;
815,016;-9,5508;533,19;629,1;611,59;542,98;623,67;537,87;573,98;608,12;636,67;540,64;
815,345;91,303;530,7;557,33;543,87;577,78;566,71;558,33;530,11;515;560,07;542,84;
815,674;36,913;547,02;562,23;605,67;599,13;590,25;596,84;619,96;570,98;560,54;601,34;
816,003;34,447;522,67;575,8;503,24;523,83;463,27;553,79;596,5;519,99;571,08;549,9;
816,333;16,599;610,17;666,24;561,92;545,44;598,13;561,88;597,6;593,12;568,32;493,4;
816,662;75,573;534,13;578,02;562,41;602,05;567,2;547,16;558,86;561,79;510,22;550,5;
816,991;35,621;588,43;552,12;539,34;538,96;596,1;563,94;556,94;581,66;528,66;605,04;
817,320;-35,85;571,92;598,81;533,22;521,61;553,06;602,29;585,69;524,67;573,03;608;
817,649;0,70595;551,63;625,21;600,79;587,82;602,33;620,46;550,2;596,57;618,58;549,89;
817,978;-15,648;566,69;533,84;582,41;569,41;612,82;562,17;600,96;550,96;625,88;568,59;
818,307;-14,014;563,03;564,78;607,82;590,85;583,2;540,14;600,01;588,73;611,1;618,66;
818,636;60,418;601,95;602,96;527,17;598,42;641,02;547,87;562,49;661,52;556,84;518,25;
818,965;-49,721;592,45;596,39;561,21;677,29;642,61;524,26;654,51;569,83;525,68;566,39;
819,294;19,532;563,89;617,01;626,62;637,94;566,93;594,27;572,75;615,19;511,21;588,3;
819,623;-26,682;622,58;580,62;577,58;635,15;598,45;603,17;596,4;587,38;614,11;599,19;
819,952;2,3409;570,09;484,36;482,01;613,97;626,28;609,64;585,97;553,09;593,84;626,05;
820,281;-6,9701;603,09;525,54;552,01;582,04;542,77;652,97;638,89;588,59;589,51;625,78;
820,610;17,957;563,4;537,24;567,2;622,96;515,04;624,12;657,07;585,32;572,76;607,16;
820,939;-14,309;566,24;585,07;583,23;610,81;546,29;610,38;566,19;607,45;613,96;585,54;
821,268;7,1589;551,1;580,84;607;617,1;521,79;577;571,79;571,21;601,89;574,26;
821,597;-33,055;568,29;614,91;615,49;680,8;618,45;592,23;602,11;626,82;659,19;528,46;
821,926;-35,296;564,57;571,95;551,21;636,5;593,18;583,45;578,18;533,05;580,63;607,45;
822,255;-78,176;574,57;631,96;554,77;603,74;587,49;614,29;530,39;606,82;546,29;572,19;
822,584;34,626;575,76;600,54;612,16;613,17;528,44;622,63;624,61;582,99;562,3;611,45;
822,913;25,62;592,1;619,74;637,63;541,96;628,23;620,91;572,13;635,36;597,84;560,51;
823,242;-23,69;562,42;594;615,6;546,41;567,05;594,54;570,11;545,9;564,67;565,19;
823,571;36,581;530,06;601,43;561,96;594,97;624,73;586,83;590,66;532,59;607,61;575,59;
823,900;63,281;584,28;623,87;549,68;530,25;565,17;579,5;550,05;542,51;586,93;573;
824,229;31,843;560,54;586,57;607,46;538,55;554,47;573,55;582,97;571;630,84;578,82;
824,558;63,78;584,69;573,86;593,16;552,17;560,38;588,11;603,45;590,01;559,38;624,94;
824,887;-26,736;605,45;589,64;605,79;558,98;621,62;591,53;562,94;638,61;595,56;511,08;
825,217;-22,077;622,26;535,56;601,62;586,28;508,67;577,61;594,97;597,74;568,82;567,04;
825,546;8,1953;604,61;555,65;604,87;618,24;565,34;571,29;614,47;584,1;572,09;556,84;
825,875;5,3702;571,25;626,18;565,11;574,34;573,14;574,25;576,81;553,16;599,63;568,15;
826,204;-10,581;583,41;599,34;583,32;599,82;591,09;565,12;574,66;558,89;559,67;578,53;
826,533;3,886;503,88;614,48;573,55;594,34;552,52;580,14;608,17;541,11;559,69;575,25;
826,862;20,784;494,09;567,95;626,93;562,59;602,79;578,48;580,37;519,56;584,05;528,36;
827,191;30,62;571,85;544,94;564,9;565,52;550,41;574,65;541,46;526,86;544,17;546,84;
827,520;16,39;565,71;570,48;575,84;524,96;541,38;556,28;571,52;504,35;571,13;573,74;
827,849;30,681;557,95;580,9;569,48;497,95;541,74;473,53;598,52;535,85;583,21;576,95;
828,178;13,608;601,45;589,09;572,92;545,5;603,23;503,86;596,99;577,92;555,74;596;
828,507;21,338;568,19;589,96;514,64;548,88;648,72;579,16;637,78;540,22;576,05;535,86;
828,836;14,287;546,32;579,21;485,35;543,32;623,29;608,49;656,94;599,73;612,71;564,45;
829,165;39,618;550,19;582,93;548,93;560,31;570,21;594,38;611,8;571,6;596,27;593,3;
829,494;32,081;544,56;608,76;592,1;552,46;583,04;562,58;542,72;528,12;566,53;596,84;
829,823;-0,018775;567,45;570,9;587,79;529,61;522,24;554,84;525,74;539,61;534,12;594,75;
830,152;6,6646;558,35;552,83;579,82;535,86;502,84;599,92;540,77;528,66;548,18;564,82;
830,481;-3,1614;492,5;565,87;614,92;556,67;532,13;598,15;502,19;542,12;580,29;582,68;
830,810;-8,9037;488,2;561,61;604,68;560,25;576,03;574,43;490,74;539,05;563,2;546,79;
831,139;6,8379;525,22;579,34;608,22;559,22;590,72;556,2;536,36;535,97;555,54;530,04;
831,468;25,214;531,1;596,19;569,82;578,65;571,58;575,15;548,41;547,08;561,14;541,86;
831,797;8,5915;539,66;629,66;577,78;549,36;598,39;583,04;529,65;505,13;560,5;561,24;
832,126;16,126;524,8;623,82;545,08;536,38;583,56;565,24;540,92;515,01;604,57;564,41;
832,455;1,0458;518,03;564,09;531,08;537,73;532,94;582,14;537,66;524,48;557,6;578,15;
832,784;-49,242;521,03;557,28;564,34;553,84;514,63;559,96;549,26;507,65;482,28;534,08;
833,113;-19,886;521,88;584,17;560,96;540,62;550,51;569,38;537,99;527,87;530,08;489,82;
833,442;9,8508;495,26;545,07;589,07;511,72;555,08;549,16;522,85;573,5;521,82;530,84;
833,771;1,8256;529,25;539,32;617,17;532,45;523,83;517,65;546,49;542,96;560,5;554,9;
834,100;17,229;538,23;576,96;590,34;538,47;536,69;519,45;503,75;476,16;546,93;570,78;
834,430;10,513;505,81;579,91;562,56;515,46;614,26;553,18;538,26;480,98;531,19;532,93;
834,759;21,916;523,89;541,79;550,03;543,19;576,28;545,43;528,84;449,84;498,5;529,58;
835,088;-19,94;558,36;582,01;555,5;557,25;587,19;505,17;537,9;494,19;527,22;558,65;
835,417;36,126;548,59;578,49;575,25;571,64;546,21;545,39;511,4;544,72;526,04;575,32;
835,746;37,299;535,04;561,46;565,71;579,71;527,21;573,96;465,38;520,42;574,49;548,55;
836,075;12,158;520,71;573,73;557,55;509,17;489,08;541,31;497,37;501,94;525,28;491,19;
836,404;-8,9662;518,95;562,03;562,16;496,02;525,37;553,82;529,49;505,16;519,13;510,88;
836,733;-26,286;520;554,5;508,32;522,82;535,72;517,85;519,2;522,05;529,26;504,44;
837,062;-16,187;551,46;552,47;494,6;550,72;552,18;572,06;530,12;501,68;560,7;531;
837,391;44,314;540,66;590,32;558,57;528,84;527,5;622,72;571,76;526,85;485,53;574,63;
837,720;37,681;528,62;599,41;544,12;583,17;574,8;583,17;482,36;502,52;556,86;501,9;
838,049;63,668;469,35;532,42;508,39;517,8;542,72;572,62;479,74;511,86;581,81;494,8;
838,378;-29,915;476,68;562,49;607,88;573,45;584,11;563,9;529,67;523,44;562,98;503,79;
838,707;28,999;442,26;584,63;520,53;531,74;512,47;499,68;544,05;533,42;533,74;548,79;
839,036;23,421;536,18;563,85;595,18;487,56;611,04;515,44;575,87;589,02;587,31;542,42;
839,365;65,372;559,11;578,32;545,56;487,24;553,22;499,93;519,05;520,34;516,73;526,91;
839,694;15,184;528,93;585,44;548,43;458,7;580,17;532,51;475,38;559,6;551,16;468,18;
840,023;35,993;494,3;570,65;547,29;559,75;523,6;501,78;469,19;527,17;519,98;531,43;
840,352;-31,718;476,31;635,13;603,94;485,59;594,15;539,33;476,35;510,14;606,92;541,76;
840,681;19,887;545,96;534,56;520,3;580,7;572,99;483,25;617,98;570,62;504,83;592,42;
841,010;-15,862;533,92;554,52;543,42;512,07;606,12;515,07;602,37;536,09;557,74;620,68;
841,339;-21,858;436,55;557,93;498,7;558,15;509,62;566,19;485,26;525,32;468,41;630,68;
841,668;-12,199;550,62;630,53;557,77;470,81;628,52;540,56;555,49;568,13;544,39;556,51;
841,997;62,668;528,11;546,38;570,95;491,9;530,45;558,92;573,92;505,28;518,12;527,12;
842,326;-27,488;602,11;594,89;552,51;502,38;572,05;585,43;528,18;556,36;551;561,37;
842,655;15,981;526,15;584,49;594,24;537,44;576,16;534,79;543,49;502,8;552,07;508,88;
842,984;-19,679;566,17;566,98;496,47;622,46;580,34;492,88;525,3;566,25;587,08;575,68;
843,313;12,214;523,02;586,49;553,46;544,11;546,55;542,52;538,47;529,51;502,61;548,62;
843,643;42,075;494,04;547,41;579,59;558,3;598,82;656;640,04;565,93;560,63;590,7;
843,972;-28,321;540,79;565,63;613,26;517,65;537,14;560,76;602,01;518,32;557,97;583,59;
844,301;8,4706;620,68;575,6;620,81;569,81;570,91;605,61;586,71;553,27;577,36;550,69;
844,630;5,3372;549,54;606,49;578,46;533,17;588,82;573,23;542;564,12;576,62;568,89;
844,959;21,471;600,14;603,39;576,61;579,35;596,49;553,57;541,31;559,22;592,79;598,51;
845,288;61,693;566,95;567,52;506,06;540,32;567,52;597,01;546,67;521,77;502,03;600,48;
845,617;50,666;507,5;592,06;552,47;532,22;587,48;565,33;599,83;521,96;584,63;538,63;
845,946;12,611;480,49;553,9;587,7;597,38;536;524,13;586,75;566,4;541,81;469,63;
846,275;43,173;549,44;532,58;564,43;618,98;536,2;539,89;551,78;599,68;592,55;594,1;
846,604;23,497;522,59;609,49;524,22;601,19;556,41;508,43;615,75;549,69;576,67;572,66;
846,933;0,73452;641,78;611,69;604,62;559,67;598,11;547,37;561,19;542,89;578,02;618,66;
847,262;22,241;569,23;579,25;532,27;547,77;529,56;538,77;520,79;518,96;520,76;558,24;
847,591;14,737;532,26;578,46;551,6;572,67;590,86;559,19;570,26;475,47;544,08;545,67;
847,920;25,85;491,17;583;538,2;553,7;573,15;545,2;541,02;518,94;567,58;529,25;
848,249;27,101;455,99;602,62;523,4;518,9;543,42;556,31;493,6;541,63;564,9;488,31;
848,578;23,736;500,48;565,7;534,37;521,99;502,71;514,1;492,79;451,1;557,83;497,4;
848,907;8,688;536,64;603;535,68;509,33;542,02;528,28;499,98;444,65;518,03;562;
849,236;-14,952;579,53;583,19;513,25;490,44;531,27;571,09;544,96;465,3;504,89;546,19;
849,565;0,53874;561,48;544,15;511,83;504,5;542,46;528,51;536,43;441,68;526,09;531,3;
849,894;10,612;498,36;551,21;542,16;552,98;523,21;521,68;478,48;419,07;503,54;570,27;
850,223;8,9665;487,83;559,03;585,6;511,16;519,22;522,81;512,01;478,54;538,82;554,45;
850,552;32,759;459,83;550,22;557,54;517,2;510,91;512,18;512,57;511,53;524,17;497,61;
850,881;21,403;467,93;541,91;538,05;458,06;529,79;501,4;534,22;491,76;522,57;486,82;
851,210;37,783;444,18;483,91;508,15;462,17;541,8;522,28;528,81;503,85;490,53;486,61;
851,539;70,863;409,6;517,38;489,52;504,93;495,02;539,87;496,4;496,07;461,33;483,93;
851,868;15,734;436,79;592,62;580,29;522,92;488,8;529,87;494,57;474,65;508,26;505,35;
852,197;-13,967;461;620,5;546,94;526,99;532,49;517,49;480,98;441,98;516,47;542,03;
852,526;19,273;519,41;590,99;547,93;509,38;545,77;490,13;442,1;456,95;504,11;538,81;
852,856;9,7928;565,59;575,29;577,58;536,47;545,08;475,19;436,88;461,19;498,02;539,68;
853,185;-9,5484;560,55;586,55;525,69;528,8;566,82;473,76;501,02;415,11;486,83;529,84;
853,514;15,682;496,72;552,87;510,57;535,13;535,72;490,79;551,28;382,52;494;532,7;
853,843;12,177;489,61;554,55;520,38;535,8;499,31;486,17;545,97;411,55;444,18;544,93;
854,172;25,201;505,12;564,95;504,68;473,35;500,16;496,72;507,21;441,79;456,06;510,87;
854,501;-0,038728;525,17;558,38;502,41;494,28;553,97;531,48;514,8;414,93;453,48;503,07;
854,830;35,706;540,45;584,15;506,81;486,72;573,41;533,16;488,98;426,43;491,69;525,22;
855,159;66,446;542,93;578,03;493,2;524,64;531,23;559,11;492,18;461,01;543,35;517,96;
855,488;46,854;551,05;583,82;456,73;483,34;484,4;522,85;460,58;475,71;485,73;535,24;
855,817;-14,842;525,7;578,88;517,93;514,27;511,42;490,79;489,77;512,51;497,87;515,56;
856,146;26,125;549,1;563,8;576,78;500,82;509,47;508,53;533,53;511,01;442,26;566,83;
856,475;2,2112;454,44;566,53;550;499,69;541,63;527,88;536,2;494,57;528,54;562,8;
856,804;25,359;415,97;595,75;574,64;509,72;506,47;504,5;500,56;485,8;467,47;579,24;
857,133;21,74;480,15;519,79;543,87;539,15;559,76;501,09;502,69;478,67;494,91;551,72;
857,462;29,236;468,08;560,73;526,89;525,42;554,75;546,6;520,24;438,85;465,17;573,48;
857,791;1,1483;484,48;558,5;529,98;533,33;543,81;503,26;527,98;514;583,98;516,11;
858,120;36,143;477,98;571,72;489,48;568,75;516,14;542,73;505,39;480,65;569,97;537,26;
858,449;1,0681;482,49;585,98;489,15;505,27;502,51;530,87;499,17;453,02;523,22;584,28;
858,778;32,794;497,6;496,21;552,19;513,1;518;531,95;556,79;539,24;504,1;544,41;
859,107;-25,107;521,7;597,19;527,41;596,86;586,11;570,33;536,62;508,99;548,88;535,13;
859,436;67,764;543,6;576,91;484,79;585,97;520,7;567,14;500,11;487,83;494,87;539,43;
859,765;-5,7812;470,97;589,18;538,76;526,05;520,94;515,38;503,23;569,17;491,52;578,87;
860,094;61,533;458,39;585,47;579,12;545,82;534,91;561,64;575;451,67;562,08;523,06;
860,423;17,229;532,28;637,65;566,02;484,07;559,51;536,85;548,09;503,05;591,51;566,89;
860,752;78,207;560;573,92;534,33;534,62;510,21;579,08;545,04;493,58;536,46;537,42;
861,081;-38,17;517,04;613,98;536,91;579,98;582,24;535,09;499,09;530,12;530,09;479,35;
861,410;44,564;527,94;559,28;525,06;622,79;559,13;567,83;506,95;517,07;551,89;531,73;
861,740;10,738;551,64;613,89;442,82;614,62;547,12;573,88;478,46;579,28;541,83;551,05;
862,069;62,286;525,54;604,39;504,36;512,97;557,1;565,5;583,51;527,26;529,95;555,47;
862,398;-17,333;541,3;557,51;548,76;512,35;586,43;579,04;508,26;564,39;559,9;572,36;
862,727;44,937;533,55;604,18;599,7;519,14;508,23;548,51;531,45;535,23;574,6;609,11;
863,056;-45,94;600,54;599,54;579,82;525,89;620,26;631,5;523,83;545,37;544,18;508,81;
863,385;1,7116;520,04;663,13;552,35;569,07;618,56;570,3;522,74;478,86;562,56;575,45;
863,714;-35,16;585,64;617,64;518,48;511,83;572,29;542,61;532,24;503,25;535,33;538,24;
864,043;19,428;564,71;587,43;560;585,29;521,58;565,14;558;507,57;597,85;548,86;
864,372;12,602;531,88;586,76;571,69;589,64;568,33;547,35;572,93;527,69;548,33;569,55;
